SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MissingIncome,DebtBurden,IncomePerDependent,TotalLatePayments,CreditLinesPerAge,HighUtilization,LogIncome,LogDebtBurden,Utilization_x_Late,Cluster,PD,RiskBucket,Score,Strategy,EL
0,0.087353786,57,1,0.103953518,7916.0,12,0,0,0,1.0,0,822.8960484879999,3958.0,1,0.20689655172413793,0,8.976767625171433,6.714044367203719,0.087353786,0,0.035673187697684725,Low Risk,764,Premium - Increase Limit + Lower Interest,214.03912618610835
0,0.000101,47,0,0.104779044,5000.0,5,0,0,0,1.0,0,523.89522,2500.0,0,0.10416666666666667,0,8.517393171418904,6.263198661720314,0.0,0,0.012120680887634261,Low Risk,820,Premium - Increase Limit + Lower Interest,30.30170221908565
0,0.533010152,50,0,0.388755571,8750.0,4,0,1,0,4.0,0,3401.61124625,1750.0,0,0.0784313725490196,0,9.076923258535832,8.132298429435663,0.0,0,0.03614789624230186,Low Risk,764,Premium - Increase Limit + Lower Interest,86.75495098152446
0,0.797721515,50,0,0.476196215,8296.0,13,0,0,0,5.0,0,3950.5237996399997,1382.6666666666667,0,0.2549019607843137,0,9.023649282664286,8.281856555565017,0.0,0,0.06919294740846425,Low Risk,729,Low Risk - Standard Terms,539.7049897860212
0,0.230324857,54,0,0.333408364,22212.0,16,0,8,0,1.0,0,7405.666581168,11106.0,0,0.2909090909090909,0,10.008432982057622,8.910135762982037,0.0,0,0.02533209987789153,Low Risk,782,Premium - Increase Limit + Lower Interest,202.65679902313224
0,0.074281389,46,1,0.099254681,5500.0,6,0,0,0,0.0,0,545.9007455,5500.0,1,0.1276595744680851,0,8.612685172875459,6.304267333489483,0.074281389,0,0.03847750529535683,Low Risk,760,Premium - Increase Limit + Lower Interest,115.43251588607049
0,0.285477403,69,2,855.0,5400.0,9,0,0,1,1.0,1,4617000.0,2700.0,3,0.12857142857142856,0,8.594339400592892,15.345255918079962,0.856432209,0,0.13528981530119902,Medium Risk,692,Low Risk - Standard Terms,608.8041688553956
0,0.211102968,53,1,0.275092937,7800.0,7,0,1,0,0.0,0,2145.7249085999997,7800.0,1,0.12962962962962962,0,8.962007209588313,7.671698661397645,0.211102968,0,0.04116320574061208,Low Risk,757,Premium - Increase Limit + Lower Interest,144.07122009214228
0,0.015596881,33,0,0.278509768,2200.0,7,0,0,0,1.0,0,612.7214895999999,1100.0,0,0.20588235294117646,0,7.696667081526462,6.419541225239542,0.0,0,0.015120980879800537,Low Risk,808,Premium - Increase Limit + Lower Interest,52.92343307930188
0,0.856215645,52,0,0.648848327,2300.0,2,0,0,0,0.0,0,1492.3511520999998,2300.0,0,0.03773584905660377,1,7.741099090035366,7.308777968879554,0.0,0,0.08096060579479912,Low Risk,721,Low Risk - Standard Terms,113.34484811271876
0,0.9999999,50,0,0.098334401,9365.0,7,0,1,0,0.0,0,920.901665365,9365.0,0,0.13725490196078433,1,9.144841389743487,6.826438564251555,0.0,0,0.05694560752002292,Low Risk,740,Low Risk - Standard Terms,279.0334768481123
0,0.161742314,78,0,0.089535262,6153.0,20,0,0,0,0.0,0,550.910467086,6153.0,0,0.25316455696202533,0,8.724857555881988,6.313385835813718,0.0,0,0.01606893510256,Low Risk,805,Premium - Increase Limit + Lower Interest,160.68935102560002
0,0.9999999,29,0,0.1828,4999.0,6,1,0,0,0.0,0,913.8172,4999.0,1,0.2,1,8.517193191416238,6.81872426389579,0.9999999,0,0.28223445097734035,Medium Risk,646,Approve with High Interest + Low Limit,1185.3846941048294
0,0.015485272,63,0,97.0,5400.0,11,0,0,0,0.0,1,523800.0,5400.0,0,0.171875,0,8.594339400592892,13.168867120179547,0.0,0,0.011420804629907222,Low Risk,823,Premium - Increase Limit + Lower Interest,62.814425464489716
0,0.136891134,56,0,18.0830227,2950.0,11,0,1,0,1.0,0,53344.916965000004,1475.0,0,0.19298245614035087,0,7.989899374942939,10.88455272081141,0.0,0,0.02752793239120351,Low Risk,778,Premium - Increase Limit + Lower Interest,151.4036281516193
0,0.074800186,57,0,0.511329916,7413.0,8,0,1,0,0.0,0,3790.488667308,7413.0,0,0.13793103448275862,0,8.911125383710678,8.240514009163293,0.0,0,0.009994798089148079,Low Risk,829,Premium - Increase Limit + Lower Interest,39.979192356592314
0,0.314212233,60,3,0.341100858,27850.0,24,0,3,0,2.0,0,9499.658895300001,9283.333333333334,3,0.39344262295081966,0,10.23462415135353,9.159116432583518,0.942636699,0,0.16720172364267644,Medium Risk,680,Low Risk - Standard Terms,2006.4206837121171
0,0.660818713,24,0,0.027039309,4400.0,3,0,0,0,0.0,0,118.97295960000001,4400.0,0,0.12,0,8.38958706681109,4.787266380723258,0.0,0,0.06131725626641554,Low Risk,736,Low Risk - Standard Terms,110.37106127954799
0,0.006579864,52,1,0.277521812,10200.0,18,0,1,0,0.0,0,2830.7224824,10200.0,1,0.33962264150943394,0,9.23024103368252,7.948640456509109,0.006579864,0,0.04323294244390755,Low Risk,754,Premium - Increase Limit + Lower Interest,389.09648199516795
0,0.904004571,40,0,0.455777921,7744.0,7,0,1,0,0.0,0,3529.5442202239997,7744.0,0,0.17073170731707318,1,8.954802752850968,8.169207308079491,0.0,0,0.06628577619895443,Low Risk,732,Low Risk - Standard Terms,324.80030337487665
0,0.054066617,44,1,0.36601191,11250.0,9,0,2,0,2.0,0,4117.6339875,3750.0,1,0.2,0,9.328212292571072,8.323276830934548,0.054066617,0,0.037350662103006964,Low Risk,762,Premium - Increase Limit + Lower Interest,168.07797946353134
0,0.245076526,35,0,0.903108526,5500.0,9,0,3,0,0.0,0,4967.096893,5500.0,0,0.25,0,8.612685172875459,8.510792126845026,0.0,0,0.03564570509932322,Low Risk,764,Premium - Increase Limit + Lower Interest,160.4056729469545
0,0.278286872,73,0,816.0,5400.0,9,0,1,0,0.0,1,4406400.0,5400.0,0,0.12162162162162163,0,8.594339400592892,15.298568814459076,0.0,0,0.013843516341143848,Low Risk,813,Premium - Increase Limit + Lower Interest,62.29582353514731
0,0.0,48,1,0.560394784,11043.0,7,0,3,0,3.0,0,6188.439599712,2760.75,1,0.14285714285714285,0,9.309642573050045,8.730599828415809,0.0,0,0.04994001101031749,Low Risk,747,Premium - Increase Limit + Lower Interest,174.7900385361112
0,0.472065237,48,0,0.079131553,7000.0,5,0,0,0,1.0,0,553.9208709999999,3500.0,0,0.10204081632653061,0,8.853808274977197,6.318825528806911,0.0,0,0.029876525986918586,Low Risk,774,Premium - Increase Limit + Lower Interest,74.69131496729646
0,0.23998868,78,0,1861.0,5400.0,8,0,1,0,0.0,1,10049400.0,5400.0,0,0.10126582278481013,0,8.594339400592892,16.123023588703038,0.0,0,0.010025288023250352,Low Risk,829,Premium - Increase Limit + Lower Interest,40.1011520930014
0,0.536951089,23,0,0.043956044,1000.0,4,0,0,0,0.0,0,43.956044,1000.0,0,0.16666666666666666,0,6.90875477931522,3.8056852123903044,0.0,0,0.056535625271162834,Low Risk,740,Low Risk - Standard Terms,135.6855006507908
0,0.045128473,82,0,30.0,5400.0,3,0,0,0,0.0,1,162000.0,5400.0,0,0.03614457831325301,0,8.594339400592892,11.995357787034976,0.0,0,0.007529856384690306,Low Risk,844,Premium - Increase Limit + Lower Interest,11.29478457703546
0,0.0,64,0,1451.0,5400.0,12,0,1,0,2.0,1,7835400.0,1800.0,0,0.18461538461538463,0,8.594339400592892,15.874162613062449,0.0,0,0.00972589766089235,Low Risk,831,Premium - Increase Limit + Lower Interest,58.3553859653541
0,0.783875453,56,1,1.030062394,3525.0,8,0,1,0,0.0,0,3630.96993885,3525.0,1,0.14035087719298245,0,8.167919362957816,8.197530462938584,0.783875453,0,0.16878265519659383,Medium Risk,679,Low Risk - Standard Terms,810.1567449436503
0,0.021283203,90,0,0.208604731,5833.0,4,0,1,0,0.0,0,1216.791395923,5833.0,0,0.04395604395604396,0,8.671458150427666,7.104794165886745,0.0,0,0.006937440189966748,Low Risk,848,Premium - Increase Limit + Lower Interest,13.874880379933495
0,0.220620588,55,0,0.419464008,10932.0,18,0,2,0,0.0,0,4585.580535456,10932.0,0,0.32142857142857145,0,9.299541017434485,8.430890044035928,0.0,0,0.022370419786097964,Low Risk,788,Premium - Increase Limit + Lower Interest,201.33377807488168
0,0.192645262,61,0,51.0,5400.0,7,0,0,0,0.0,1,275400.0,5400.0,0,0.11290322580645161,0,8.594339400592892,12.525983496352161,0.0,0,0.013114722773392335,Low Risk,816,Premium - Increase Limit + Lower Interest,45.90152970687317
0,0.004918653,39,1,0.000833194,6000.0,2,0,0,0,3.0,0,4.999164,1500.0,1,0.05,0,8.699681400989514,1.7916201261869311,0.004918653,0,0.04514058343572064,Low Risk,752,Premium - Increase Limit + Lower Interest,45.140583435720636
0,0.741358524,67,0,0.45695643,9501.0,20,0,1,0,0.0,0,4341.54304143,9501.0,0,0.29411764705882354,0,9.159257581746866,8.376215409736837,0.0,0,0.04942388925504776,Low Risk,747,Premium - Increase Limit + Lower Interest,593.0866710605732
0,638.0,35,0,0.972864896,3500.0,9,0,2,0,2.0,0,3405.027136,1166.6666666666667,0,0.25,1,8.160803920954665,8.133301828307749,0.0,0,0.11240726366062471,Low Risk,703,Low Risk - Standard Terms,708.1657610619357
0,0.013825421,52,0,0.363116966,6300.0,11,0,1,0,0.0,0,2287.6368858,6300.0,0,0.20754716981132076,0,8.748463629942055,7.735711672943282,0.0,0,0.013442539598124092,Low Risk,814,Premium - Increase Limit + Lower Interest,73.9339677896825
0,0.9999999,39,0,0.121151539,2500.0,2,0,0,0,0.0,0,302.8788475,2500.0,0,0.05,1,7.824445930877619,5.7166290940123226,0.0,0,0.07883612249785514,Low Risk,722,Low Risk - Standard Terms,110.3705714969972
0,0.750067566,46,0,0.35417843,7083.0,14,0,1,0,0.0,0,2508.64581969,7083.0,0,0.2978723404255319,0,8.865593998902725,7.827896914475975,0.0,0,0.06656927850550538,Low Risk,732,Low Risk - Standard Terms,559.1819394462452
0,0.223170134,46,0,0.55782235,8724.0,11,0,2,0,2.0,0,4866.4421814,2908.0,0,0.23404255319148937,0,9.073947747070628,8.490323858675549,0.0,0,0.025177788595452468,Low Risk,782,Premium - Increase Limit + Lower Interest,138.4778372749886
0,0.019322269,73,0,0.004666045,7500.0,4,0,0,0,0.0,0,34.9953375,7500.0,0,0.05405405405405406,0,8.922791623969637,3.583389416179573,0.0,0,0.0067836385795141865,Low Risk,849,Premium - Increase Limit + Lower Interest,13.567277159028373
0,0.896777171,64,1,0.480755729,15666.0,15,0,2,0,0.0,0,7531.519250514,15666.0,1,0.23076923076923078,1,9.659311868393488,8.926984826661862,0.896777171,0,0.146880539484885,Medium Risk,687,Low Risk - Standard Terms,1542.2456645912923
0,0.121637871,64,0,0.351026649,4577.0,7,0,1,0,0.0,0,1606.6489724730002,4577.0,0,0.1076923076923077,0,8.429017500512511,7.382528125206975,0.0,0,0.009620517536994284,Low Risk,831,Premium - Increase Limit + Lower Interest,33.67181137948
0,0.025931605,68,0,1480.0,5400.0,3,1,1,0,0.0,1,7992000.0,5400.0,1,0.043478260869565216,0,8.594339400592892,15.893951724435643,0.025931605,0,0.06406689839240134,Low Risk,734,Low Risk - Standard Terms,96.10034758860202
0,0.385929831,47,0,0.153177621,5522.0,7,0,0,0,1.0,0,845.8468231620001,2761.0,0,0.14583333333333334,0,8.616676469901188,6.74151983197153,0.0,0,0.027912915369359203,Low Risk,777,Premium - Increase Limit + Lower Interest,97.69520379275721
0,0.995846473,30,0,0.263984766,4200.0,8,0,0,0,2.0,0,1108.7360171999999,1400.0,0,0.25806451612903225,1,8.343077871169383,7.011877443679819,0.0,0,0.08054648841357678,Low Risk,721,Low Risk - Standard Terms,451.06033511602993
0,0.06838933,49,0,0.244917715,11362.0,14,0,1,0,2.0,0,2782.75507783,3787.3333333333335,0,0.28,0,9.338117741918008,7.931556042666905,0.0,0,0.014481734465992824,Low Risk,811,Premium - Increase Limit + Lower Interest,101.37214126194976
0,0.065348923,68,0,0.024223703,6150.0,8,0,0,0,0.0,0,148.97577345,6150.0,0,0.11594202898550725,0,8.724369949208368,5.010473770718724,0.0,0,0.007244958939567066,Low Risk,846,Premium - Increase Limit + Lower Interest,28.979835758268262
0,0.328573722,66,1,0.293398759,10800.0,17,0,2,0,1.0,0,3168.7065972,5400.0,1,0.2537313432835821,0,9.287394001418473,8.06139430649942,0.328573722,0,0.05167598112596444,Low Risk,745,Low Risk - Standard Terms,439.24583957069774
0,0.918342055,33,0,0.270289344,2833.0,4,1,0,2,0.0,0,765.7297115519999,2833.0,3,0.11764705882352941,1,7.949444420250626,6.642134342327358,2.755026165,0,0.48624873811730823,High Risk,602,Decline / Collections,1361.496466728463
0,0.321414503,56,1,0.922792987,3250.0,10,0,2,0,0.0,0,2999.07720775,3250.0,1,0.17543859649122806,0,8.086717920303906,8.00639330323575,0.321414503,0,0.08601246825262646,Low Risk,718,Low Risk - Standard Terms,430.0623412631323
0,0.835282691,63,0,0.436689874,17666.0,16,0,2,1,4.0,0,7714.563314084,3533.2,1,0.25,1,9.77945377161268,8.95099477756715,0.835282691,0,0.14236934518859323,Medium Risk,689,Low Risk - Standard Terms,1594.5366661122441
0,0.219153068,63,2,0.860140955,6384.0,13,0,3,0,0.0,0,5491.13985672,6384.0,2,0.203125,0,8.76170676846664,8.611073232098944,0.438306136,0,0.11508821196711223,Low Risk,701,Low Risk - Standard Terms,748.0733777862296
0,0.501329541,71,0,0.442234246,6283.0,4,0,2,0,0.0,0,2778.557767618,6283.0,0,0.05555555555555555,0,8.745761999375512,7.930047117634288,0.0,0,0.024222108486141695,Low Risk,784,Premium - Increase Limit + Lower Interest,58.13306036674007
0,0.265684383,40,0,0.326010707,5416.0,14,0,0,0,0.0,0,1765.673989112,5416.0,0,0.34146341463414637,0,8.597297435657898,7.476853955643891,0.0,0,0.02685290297095557,Low Risk,779,Premium - Increase Limit + Lower Interest,187.970320796689
0,0.123659893,54,0,0.032494584,6000.0,4,0,0,0,0.0,0,194.967504,6000.0,0,0.07272727272727272,0,8.699681400989514,5.277948849566487,0.0,0,0.01201281000983531,Low Risk,820,Premium - Increase Limit + Lower Interest,24.02562001967062
0,0.875601629,37,1,0.842840512,858.0,6,0,0,0,0.0,0,723.157159296,858.0,1,0.15789473684210525,1,6.755768921984255,6.5850084396800765,0.875601629,0,0.14902328942846665,Medium Risk,687,Low Risk - Standard Terms,625.8978155995599
0,0.290157743,29,1,0.009665428,4034.0,3,0,0,2,0.0,0,38.990336552,4034.0,3,0.1,0,8.302761580704049,3.6886378387272893,0.8704732290000001,0,0.19678886855643135,Medium Risk,670,Low Risk - Standard Terms,295.183302834647
0,0.011745027,58,0,10.0,5400.0,8,0,0,0,0.0,1,54000.0,5400.0,0,0.13559322033898305,0,8.594339400592892,10.896757843893464,0.0,0,0.00933255218490076,Low Risk,833,Premium - Increase Limit + Lower Interest,37.330208739603044
0,0.013805172,62,0,0.270954841,6000.0,15,0,3,0,0.0,0,1625.729046,6000.0,0,0.23809523809523808,0,8.699681400989514,7.394326557394639,0.0,0,0.013046038610408537,Low Risk,816,Premium - Increase Limit + Lower Interest,97.84528957806403
0,0.330186047,52,0,0.390956326,7120.0,25,0,1,0,1.0,0,2783.6090411200003,3560.0,0,0.4716981132075472,0,8.870803443982124,7.931862762298902,0.0,0,0.0376594754327566,Low Risk,762,Premium - Increase Limit + Lower Interest,470.7434429094575
0,0.007829819,72,0,81.0,5400.0,6,0,0,0,0.0,1,437400.0,5400.0,0,0.0821917808219178,0,8.594339400592892,12.988605673459045,0.0,0,0.0073414590330089955,Low Risk,845,Premium - Increase Limit + Lower Interest,22.024377099026985
0,0.124996489,40,0,0.751022263,2200.0,6,0,1,0,2.0,0,1652.2489785999999,733.3333333333334,0,0.14634146341463414,0,7.696667081526462,7.410497708741183,0.0,0,0.01706450632225856,Low Risk,802,Premium - Increase Limit + Lower Interest,51.19351896677568
1,0.805534204,57,0,0.342270771,3020.0,13,1,1,0,0.0,0,1033.65772842,3020.0,1,0.22413793103448276,1,8.013343181386672,6.9418259538283555,0.805534204,0,0.22364751771891964,Medium Risk,662,Approve with High Interest + Low Limit,2035.1924112421686
0,0.0,77,0,0.269857969,1900.0,9,0,0,0,0.0,0,512.7301411,1900.0,0,0.11538461538461539,0,7.550135342488429,6.241698110270141,0.0,0,0.01137780595295402,Low Risk,823,Premium - Increase Limit + Lower Interest,51.20012678829309
0,0.9999999,48,0,69.0,5400.0,0,1,0,0,0.0,1,372600.0,5400.0,1,0.0,1,8.594339400592892,12.828263420989288,0.9999999,0,0.3551254497131274,High Risk,629,Decline / Collections,0.0
0,0.565886823,49,0,0.653925316,3400.0,6,0,1,2,0.0,0,2223.3460744,3400.0,2,0.12,0,8.131824785007195,7.707218252257455,1.131773646,0,0.18826023254624774,Medium Risk,673,Low Risk - Standard Terms,677.7368371664918
0,0.9999999,54,0,0.0,3416.0,1,0,0,0,0.0,0,0.0,3416.0,0,0.01818181818181818,1,8.136518252115291,0.0,0.0,0,0.07008022379590888,Low Risk,729,Low Risk - Standard Terms,49.05615665713621
0,0.089200909,52,1,0.132339967,10200.0,7,0,1,0,2.0,0,1349.8676634,3400.0,1,0.1320754716981132,0,9.23024103368252,7.208502378610155,0.089200909,0,0.03739848023843847,Low Risk,762,Premium - Increase Limit + Lower Interest,130.89468083453463
0,0.025887011,82,1,0.016198704,925.0,1,0,0,0,0.0,0,14.983801200000002,925.0,1,0.012048192771084338,0,6.8308742346461795,2.771575784391415,0.025887011,0,0.04190113188466205,Low Risk,756,Premium - Increase Limit + Lower Interest,20.950565942331025
0,0.095245924,41,0,1908.0,5400.0,14,0,1,0,0.0,1,10303200.0,5400.0,0,0.3333333333333333,0,8.594339400592892,16.147965181617817,0.0,0,0.021588457081771307,Low Risk,790,Premium - Increase Limit + Lower Interest,151.11919957239914
0,0.077489604,65,0,72.0,5400.0,6,0,0,0,0.0,1,388800.0,5400.0,0,0.09090909090909091,0,8.594339400592892,12.870822923581574,0.0,0,0.007677879903447349,Low Risk,843,Premium - Increase Limit + Lower Interest,23.033639710342047
0,0.160391676,50,0,534.0,5400.0,2,0,0,0,0.0,1,2883600.0,5400.0,0,0.0392156862745098,0,8.594339400592892,14.874550418301236,0.0,0,0.017949408477053057,Low Risk,800,Premium - Increase Limit + Lower Interest,17.94940847705306
0,0.017813715,61,0,0.453812907,13650.0,19,0,2,0,0.0,0,6194.54618055,13650.0,0,0.3064516129032258,0,9.521568058002977,8.731585954914653,0.0,0,0.0152754104895236,Low Risk,808,Premium - Increase Limit + Lower Interest,145.1163996504742
0,0.080709576,63,0,0.406533852,13100.0,7,0,1,0,0.0,0,5325.5934612,13100.0,0,0.109375,0,9.48044384215367,8.580467187353712,0.0,0,0.008598756466552407,Low Risk,837,Premium - Increase Limit + Lower Interest,30.095647632933424
0,0.145949847,39,0,0.086152308,6000.0,10,0,0,0,2.0,0,516.913848,2000.0,0,0.25,0,8.699681400989514,6.249808911825027,0.0,0,0.020712284572259796,Low Risk,792,Premium - Increase Limit + Lower Interest,103.56142286129898
0,0.020962124,55,0,0.293927364,6800.0,16,0,2,0,0.0,0,1998.7060752000002,6800.0,0,0.2857142857142857,0,8.824824939175638,7.600755486342051,0.0,0,0.014782458609816572,Low Risk,809,Premium - Increase Limit + Lower Interest,118.25966887853258
0,0.147373477,33,0,0.963926174,2383.0,7,0,2,0,2.0,0,2297.036072642,794.3333333333334,0,0.20588235294117646,0,7.776535028185241,7.739810155692808,0.0,0,0.02258891097954627,Low Risk,788,Premium - Increase Limit + Lower Interest,79.06118842841195
0,0.018497943,70,0,0.262144054,1193.0,12,0,1,0,0.0,0,312.737856422,1193.0,0,0.16901408450704225,0,7.085064293952548,5.7485577850658744,0.0,0,0.010980931093936762,Low Risk,825,Premium - Increase Limit + Lower Interest,65.88558656362058
0,0.977209116,38,0,0.397990389,4577.0,6,0,2,0,0.0,0,1821.602010453,4577.0,0,0.15384615384615385,1,8.429017500512511,7.508020435130111,0.0,0,0.07433929457447638,Low Risk,726,Low Risk - Standard Terms,312.2250372128008
0,0.720139115,73,0,0.292101128,7000.0,3,0,1,0,1.0,0,2044.707896,3500.0,0,0.04054054054054054,0,8.853808274977197,7.623499167990758,0.0,0,0.0281113367774501,Low Risk,777,Premium - Increase Limit + Lower Interest,50.60040619941017
0,0.0,57,0,0.384087987,7000.0,11,0,1,0,0.0,0,2688.615909,7000.0,0,0.1896551724137931,0,8.853808274977197,7.897153677642806,0.0,0,0.012398879785218316,Low Risk,818,Premium - Increase Limit + Lower Interest,68.19383881870074
0,0.023033134,39,0,0.201438849,1250.0,19,0,0,0,0.0,0,251.79856125,1250.0,0,0.475,0,7.1316985104669115,5.5325929709985955,0.0,0,0.02357552120142894,Low Risk,786,Premium - Increase Limit + Lower Interest,223.96745141357493
0,0.515748113,44,0,0.819416832,3017.0,8,0,2,0,4.0,0,2472.1805821440003,603.4,0,0.17777777777777778,0,8.012349639327795,7.813260286345166,0.0,0,0.06251137416105647,Low Risk,735,Low Risk - Standard Terms,300.05459597307106
0,0.229084335,47,0,0.476668074,9471.0,10,0,2,0,3.0,0,4514.523328854,2367.75,0,0.20833333333333334,0,9.156095357123787,8.415276368071927,0.0,0,0.02160092796778355,Low Risk,790,Premium - Increase Limit + Lower Interest,108.00463983891775
0,0.239200008,53,0,0.498850115,10000.0,20,0,2,0,1.0,0,4988.50115,5000.0,0,0.37037037037037035,0,9.210440366976517,8.515091213808358,0.0,0,0.030453322866082932,Low Risk,773,Premium - Increase Limit + Lower Interest,304.5332286608293
0,0.269465391,58,0,0.461380725,4388.0,8,0,0,0,0.0,0,2024.5386213,4388.0,0,0.13559322033898305,0,8.386856689688234,7.613590929999841,0.0,0,0.014881115474476831,Low Risk,809,Premium - Increase Limit + Lower Interest,59.52446189790732
0,0.015588614,53,0,0.00579884,5000.0,8,0,0,0,0.0,0,28.994200000000003,5000.0,0,0.14814814814814814,0,8.517393171418904,3.401004029637524,0.0,0,0.011977084389016814,Low Risk,820,Premium - Increase Limit + Lower Interest,47.90833755606726
0,0.109342966,63,1,233.0,5400.0,8,0,0,0,0.0,1,1258200.0,5400.0,1,0.125,0,8.594339400592892,14.045193480903952,0.109342966,0,0.03569365487632478,Low Risk,764,Premium - Increase Limit + Lower Interest,142.7746195052991
0,0.373828271,41,0,0.404599233,6000.0,4,0,2,0,0.0,0,2427.595398,6000.0,0,0.09523809523809523,0,8.699681400989514,7.79506834369904,0.0,0,0.025897111982813383,Low Risk,781,Premium - Increase Limit + Lower Interest,51.79422396562676
0,0.436060966,43,0,0.091058785,6072.0,7,0,1,0,3.0,0,552.90894252,1518.0,0,0.1590909090909091,0,8.711607995897575,6.317000309555783,0.0,0,0.033979299144183475,Low Risk,767,Premium - Increase Limit + Lower Interest,118.92754700464216
0,0.018161821,72,0,0.087592993,4166.0,9,0,0,0,1.0,0,364.912408838,2083.0,0,0.1232876712328767,0,8.334951631422454,5.902393984644983,0.0,0,0.009675781258597761,Low Risk,831,Premium - Increase Limit + Lower Interest,43.541015663689926
0,0.063774943,37,0,0.505928854,7083.0,8,0,2,0,2.0,0,3583.4940728819997,2361.0,0,0.21052631578947367,0,8.865593998902725,8.18437261975048,0.0,0,0.012653375263744819,Low Risk,817,Premium - Increase Limit + Lower Interest,50.613501054979274
0,0.027702526,60,0,0.272576742,7850.0,8,0,2,0,1.0,0,2139.7274247,3925.0,0,0.13114754098360656,0,8.968396191198256,7.668900968340946,0.0,0,0.007635302169918535,Low Risk,843,Premium - Increase Limit + Lower Interest,30.54120867967414
0,0.032443081,87,0,0.00372315,10474.0,9,0,0,0,0.0,0,38.9962731,10474.0,0,0.10227272727272728,0,9.25674674479034,3.6887862772731093,0.0,0,0.008216089318023628,Low Risk,839,Premium - Increase Limit + Lower Interest,36.972401931106326
0,0.006286177,40,0,0.001661743,5415.0,3,0,0,0,0.0,0,8.998338345,5415.0,0,0.07317073170731707,0,8.59711281459211,2.3024189136870294,0.0,0,0.011129237842556884,Low Risk,824,Premium - Increase Limit + Lower Interest,16.693856763835324
0,0.903238705,61,0,0.676076217,4250.0,7,0,1,0,0.0,0,2873.32392225,4250.0,0,0.11290322580645161,1,8.35490952835879,7.9635727680993345,0.0,0,0.050960257049843256,Low Risk,746,Low Risk - Standard Terms,249.70525954423192
0,0.421840238,46,1,0.186414512,5181.0,8,0,0,0,2.0,0,965.813586672,1727.0,1,0.1702127659574468,0,8.552946361122055,6.874005701970136,0.421840238,0,0.07415041740697174,Low Risk,726,Low Risk - Standard Terms,296.60166962788696
0,0.033030127,38,0,3183.0,5400.0,6,0,1,0,0.0,1,17188200.0,5400.0,0,0.15384615384615385,0,8.594339400592892,16.659733718013907,0.0,0,0.011745721654727608,Low Risk,821,Premium - Increase Limit + Lower Interest,35.237164964182824
0,0.670534986,49,0,0.367733333,3749.0,13,0,1,0,3.0,0,1378.6322654169999,937.25,0,0.26,0,8.229511118964457,7.229572268305149,0.0,0,0.06392845929743515,Low Risk,734,Low Risk - Standard Terms,498.64198251999414
0,0.931678054,42,0,0.189576349,3280.0,4,0,0,0,0.0,0,621.81042472,3280.0,0,0.09302325581395349,1,8.0959035329611,6.434242178291176,0.0,0,0.07786368741765437,Low Risk,723,Low Risk - Standard Terms,218.0183247694322
0,0.604470019,31,1,0.542161339,3284.0,9,0,1,0,2.0,0,1780.457837276,1094.6666666666667,1,0.28125,0,8.09712193091871,7.485187317786312,0.604470019,0,0.16838888412541422,Medium Risk,679,Low Risk - Standard Terms,909.2999742772367
0,0.021021931,39,0,0.450059988,6667.0,6,0,1,0,3.0,0,3000.549939996,1666.75,0,0.15,0,8.805075243870684,8.006884080899642,0.0,0,0.012486471717929645,Low Risk,818,Premium - Increase Limit + Lower Interest,37.45941515378894
0,0.105250413,61,0,1599.0,5400.0,6,0,2,0,1.0,1,8634600.0,2700.0,0,0.0967741935483871,0,8.594339400592892,15.971288061199438,0.0,0,0.008015752048042855,Low Risk,840,Premium - Increase Limit + Lower Interest,24.047256144128568
0,0.14881565,78,0,0.186468922,6000.0,18,0,1,0,0.0,0,1118.8135320000001,6000.0,0,0.22784810126582278,0,8.699681400989514,7.020917461142546,0.0,0,0.015312191828135905,Low Risk,808,Premium - Increase Limit + Lower Interest,137.80972645322313
0,0.233558247,67,0,0.083826176,11666.0,4,0,2,0,0.0,0,977.9161692160001,11666.0,0,0.058823529411764705,0,9.364519622823858,6.886446009871289,0.0,0,0.010207178011871706,Low Risk,828,Premium - Increase Limit + Lower Interest,20.414356023743412
0,0.862520721,50,0,0.113344239,17115.0,6,0,1,0,3.0,0,1939.886650485,4278.75,0,0.11764705882352941,1,9.747768977536708,7.570900183980555,0.0,0,0.05590043839308101,Low Risk,741,Low Risk - Standard Terms,234.7818412509402
0,1.004383067,54,0,0.681232635,7917.0,14,0,1,0,2.0,0,5393.318771294999,2639.0,0,0.2545454545454545,1,8.976893927666076,8.593101599338551,0.0,0,0.1352570248561173,Medium Risk,692,Low Risk - Standard Terms,1325.5188435899493
0,0.9999999,28,0,0.20326766,2080.0,2,0,0,0,1.0,0,422.7967328,1040.0,0,0.06896551724137931,1,7.640603826393634,6.049253936507644,0.0,0,0.08773198211426542,Low Risk,717,Low Risk - Standard Terms,122.82477495997158
0,0.979925315,70,0,1.25512979,4044.0,10,0,2,0,0.0,0,5075.74487076,4044.0,0,0.14084507042253522,1,8.305236829492593,8.532425561717025,0.0,0,0.0642284179403565,Low Risk,733,Low Risk - Standard Terms,449.59892558249544
